sitename,countryid,countrycode,itemrank,sweepid,latitude,uniqueident,infothree,ar,address,categoryurl,storeid,area,zipcode,infofive,openingtimes,infofour,categorypath,addresstype,bilanzgesellschaft,pagenumber,infotwo,overlayoperatordata,createdon,longitude,nf
Lidl,1854,FR,173,14001,48.7754,Lidl_FR_1854_14001,,19,Route de Provins - ZAE Le Petit Taillis,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1854,LA FERTE GAUCHER,77320,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.29272,TRUE
Lidl,1032,FR,147,14001,48.52764,Lidl_FR_1032_14001,,19,536 Rue des Frères Thibault,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1032,DAMMARIE LES LYS,77190,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.6455,TRUE
Lidl,640,FR,148,14001,49.23579,Lidl_FR_640_14001,,6,Rue des Montagnards,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_640,SAINT MAXIMIN,60740,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.46833,TRUE
Lidl,1487,FR,136,14001,48.58564,Lidl_FR_1487_14001,,19,9 rue Cobalt,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1487,SAVIGNY LE TEMPLE,77176,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.59252,TRUE
Lidl,3014,FR,137,14001,49.01173,Lidl_FR_3014_14001,,26,25 avenue des Aulnes,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3014,MEULAN,78250,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,1.90192,TRUE
Lidl,1865,FR,150,14001,48.9576,Lidl_FR_1865_14001,,19,RN 3 - Avenue de la Victoire,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1865,MEAUX,77100,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.92835,TRUE
Lidl,2846,FR,142,14001,48.962,Lidl_FR_2846_14001,,26,ZAC de la Vallée,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2846,MEZIERES SUR SEINE,78970,,lun-sam : 08:30-20:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.80239,TRUE
Lidl,1852,FR,156,14001,49.3247,Lidl_FR_1852_14001,,6,8 rue Parmentier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1852,RANTIGNY,60290,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.44824,TRUE
Lidl,1007,FR,201,14001,48.00421,Lidl_FR_1007_14001,,10,2 avenue Louis Maurice Chautemp,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1007,MONTARGIS,45200,,lun-ven : 08:30 - 20:00 sam : 08:30 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.74303,TRUE
Lidl,1748,FR,203,14001,49.76809,Lidl_FR_1748_14001,,25,Lieudit la Fosse Landon,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1748,MORISEL,80110,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.46896,TRUE
Lidl,1036,FR,204,14001,47.97463,Lidl_FR_1036_14001,,10,195 Avenue de l'Europe,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1036,AMILLY,45200,,lun sam : 08:30 - 20:00 sam : 08:30 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.73068,TRUE
Lidl,1276,FR,205,14001,48.96101,Lidl_FR_1276_14001,,11,36-38 rue de Sainte Floy - Avenue des Promenades,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1276,CONCHES EN OUCHE,27190,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,,,17/02/2015 18:29,0.94182,TRUE
Lidl,3018,FR,192,14001,48.09213,Lidl_FR_3018_14001,,10,Rue du Bois Planté,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3018,FERRIERES EN GATINAIS,45210,,lun-ven : 08:30 - 20:00 sam : 08:30 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.80272,TRUE
Lidl,3153,FR,193,14001,49.57319,Lidl_FR_3153_14001,,6,ZAC du Mont Renaud,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3153,NOYON,60400,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.9783,TRUE
Lidl,1874,FR,194,14001,49.20781,Lidl_FR_1874_14001,,19,Lieudit le Parchet - RD 2,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1874,SAPONAY,2130,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.50075,TRUE
Lidl,1223,FR,195,14001,49.38873,Lidl_FR_1223_14001,,6,Avenue de Laon,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1223,SOISSONS,2200,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.3364,TRUE
Lidl,3210,FR,217,14001,48.09097,Lidl_FR_3210_14001,,19,Faubourg St Nicolas,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3210,VILLENEUVE SUR YONNE,89500,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.2956,TRUE
Lidl,3207,FR,218,14001,49.65052,Lidl_FR_3207_14001,,25,route de Chauny,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3207,CONDREN,2700,,lun-ven : 08h30-19h30 /  sam: 08h30-19h00,,FR,1,1,8,bake,,17/02/2015 18:29,3.27584,TRUE
Lidl,3108,FR,219,14001,49.36394,Lidl_FR_3108_14001,,11,4 rue Léon Blum,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3108,GRAND COURONNE,76530,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.01602,TRUE
Lidl,2020,FR,182,14001,49.03697,Lidl_FR_2020_14001,,19,37 rue de la Prairie,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2020,CHATEAU THIERRY,2400,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.39606,TRUE
Lidl,2510,FR,183,14001,49.17323,Lidl_FR_2510_14001,,11,1 rue Jean Moulin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2510,AUBEVOYE,27940,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.35216,TRUE
Lidl,1023,FR,184,14001,48.42753,Lidl_FR_1023_14001,,26,Rue Gutenberg,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1023,LUISANT,28600,,lun-sam 9h-19h30,,FR,1,1,8,,,17/02/2015 18:29,1.46324,TRUE
Lidl,352,FR,211,14001,48.51019,Lidl_FR_352_14001,,19,Avenue P.Brossolette,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_352,ROMILLY SUR SEINE,10100,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.725,TRUE
Lidl,1010,FR,212,14001,47.92344,Lidl_FR_1010_14001,,18,11 Rue André Dessaux,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1010,FLEURY LES AUBRAIS,45400,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,1.901,TRUE
Lidl,383,FR,213,14001,49.30894,Lidl_FR_383_14001,,19,52 Route de Soissons,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_383,FISMES,51170,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.6681,TRUE
Lidl,1173,FR,222,14001,49.86875,Lidl_FR_1173_14001,,25,Route de St Quentin - ZA de l'Arc,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1173,LONGUEAU,80330,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.37203,TRUE
Lidl,691,FR,225,14001,49.4769,Lidl_FR_691_14001,,11,ZAC des Bocquets - Rue de Velzen et Jean Monnet,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_691,BOIS GUILLAUME,76230,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.1074,TRUE
Lidl,1162,FR,207,14001,49.40489,Lidl_FR_1162_14001,,11,2 Place Haut Hubert,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1162,FRANQUEVILLE SAINT PIERRE,76520,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.15478,TRUE
Lidl,671,FR,209,14001,49.27577,Lidl_FR_671_14001,,11,17 bis rue de la République,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_671,CAUDEBEC LES ELBEUF,76320,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.03188,TRUE
Lidl,1870,FR,190,14001,48.87193,Lidl_FR_1870_14001,,19,Rue de la Guinotterie - ZI du Mondant,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1870,MONTMIRAIL,51210,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.56039,TRUE
Lidl,2688,FR,196,14001,48.48599,Lidl_FR_2688_14001,,19,rue Fontaine Baron,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2688,NOGENT SUR SEINE,10400,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,3.48644,TRUE
Lidl,1973,FR,232,14001,49.07718,Lidl_FR_1973_14001,,11,16 rue Aristide Briand,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1973,BEAUMONT LE ROGER,27170,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,0.77166,TRUE
Lidl,619,FR,233,14001,49.73277,Lidl_FR_619_14001,,11,9 rue de la Grande Flandre,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_619,NEUFCHATEL EN BRAY,76270,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.43415,TRUE
Lidl,442,FR,234,14001,49.9136,Lidl_FR_442_14001,,25,1 et 3 rue de la Crête,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_442,CORBIE,80800,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.51623,TRUE
Lidl,3012,FR,235,14001,47.79327,Lidl_FR_3012_14001,,18,Lieudit Le Coulmier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3012,BONNEE,45460,,lun-sam 8h30-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.38023,TRUE
Lidl,1731,FR,241,14001,49.57035,Lidl_FR_1731_14001,,25,26 rue Fernand Christ,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1731,LAON,2000,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,3.60768,TRUE
Lidl,464,FR,242,14001,49.58046,Lidl_FR_464_14001,,25,130 avenue Pierre Mendès France,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_464,LAON,2000,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,,,17/02/2015 18:29,3.64378,TRUE
Lidl,1306,FR,243,14001,47.97877,Lidl_FR_1306_14001,,19,Rue des Entrepreneurs,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1306,JOIGNY,89300,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,3.38162,TRUE
Lidl,1975,FR,245,14001,48.76092,Lidl_FR_1975_14001,,11,Route de Paris - RN 26,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1975,ST SULPICE SUR RISLE,61300,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,,,17/02/2015 18:29,0.64425,TRUE
Lidl,2732,FR,237,14001,49.02569,Lidl_FR_2732_14001,,25,Rue Jean Valentin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2732,EPERNAY,51200,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,3.95234,TRUE
Lidl,635,FR,239,14001,49.51119,Lidl_FR_635_14001,,11,161 rue du Général de Gaulle,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_635,LE HOULME,76770,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.03823,TRUE
Lidl,1962,FR,240,14001,49.63316,Lidl_FR_1962_14001,,11,Rue Jeanne la Lorraine,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1962,BOSC LE HARD,76850,,lun-ven : 08:30 - 19:30 sam : 08:30 - 19:00,,FR,1,1,8,bake,,17/02/2015 18:29,1.17357,TRUE
Lidl,422,FR,226,14001,49.87671,Lidl_FR_422_14001,,25,1 rue Raymond Gourdain,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_422,AMIENS,80000,,lun-ven 8h30-19h30 /  sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.33147,TRUE
